target,client_id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,family_income,personal_income,gen_industry,gen_title,work_time,credit,term,loan_num_total,loan_num_closed
0,106812942,49,0,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 20000 до 50000 руб.,15000,Другие сферы,Специалист,60,7486.1,6,1,0
0,106812943,24,0,Неоконченное высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,15000,Другие сферы,Специалист,24,13990,12,1,0
0,106812944,38,1,Среднее,Разведен(а),1,1,2,1,0,0,от 20000 до 50000 руб.,10000,Торговля,Рабочий,4,3840,9,1,0
0,106812945,26,1,Высшее,Не состоял в браке,0,0,2,1,1,1,от 20000 до 50000 руб.,15000,Государственная служба,Военнослужащий по контракту,18,12400,3,1,0
0,106812946,41,1,Среднее,Состою в браке,1,0,2,1,0,0,от 20000 до 50000 руб.,18000,Другие сферы,Рабочий,24,9919,3,1,1
0,106812947,40,0,Высшее,Состою в браке,1,1,2,1,0,0,свыше 50000 руб.,50000,Государственная служба,Служащий,216,16190,6,1,0
0,106812948,59,1,Среднее,Вдовец/Вдова,0,0,2,2,0,0,от 5000 до 10000 руб.,10000,Здравоохранение,Служащий,36,7490,6,1,0
0,106812949,56,1,Среднее специальное,Состою в браке,1,0,1,2,0,0,от 10000 до 20000 руб.,6800,,,,11990,9,1,0
0,106812950,60,0,Среднее специальное,Вдовец/Вдова,0,0,1,2,0,0,от 10000 до 20000 руб.,14500,,,,9470,6,1,0
0,106812951,29,0,Высшее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,12000,Другие сферы,Высококвалифиц. специалист,24,25491,12,1,0
0,106812952,24,0,Высшее,Состою в браке,1,1,2,1,1,0,от 20000 до 50000 руб.,15000,Транспорт,Рабочий,6,5930,6,1,0
0,106812953,57,0,Среднее,Разведен(а),3,0,2,1,0,0,от 10000 до 20000 руб.,12000,Транспорт,Рабочий,6,9702,6,1,0
0,106812954,40,1,Среднее специальное,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,10000,Образование,Специалист,60,20820.2,10,1,0
0,106812956,29,0,Высшее,Состою в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,15000,Торговля,Специалист,37,9813,6,1,0
0,106812957,27,0,Среднее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,9000,Коммунальное хоз-во/Дорожные службы,Рабочий,26,11795,12,1,0
0,106812958,60,1,Среднее специальное,Не состоял в браке,3,0,2,2,0,0,от 10000 до 20000 руб.,12000,Здравоохранение,Рабочий,300,12868,12,1,0
0,106812959,42,0,Среднее,Состою в браке,1,0,2,1,0,1,от 20000 до 50000 руб.,14000,Государственная служба,Специалист,240,27350,12,1,0
0,106812960,39,0,Среднее специальное,Не состоял в браке,0,0,2,1,1,0,от 10000 до 20000 руб.,8000,Сборочные производства,Специалист,60,4191,3,1,1
0,106812961,49,1,Высшее,Состою в браке,3,2,2,1,1,0,от 20000 до 50000 руб.,30000,Транспорт,Специалист,120,65000,12,1,0
0,106812962,33,1,Среднее специальное,Состою в браке,1,1,2,1,0,1,от 10000 до 20000 руб.,14000,Торговля,Специалист,24,35960,24,1,0
0,106812964,36,0,Среднее,Состою в браке,4,5,2,1,0,0,от 10000 до 20000 руб.,9000,Сельское хозяйство,Рабочий,7,7208,12,1,0
0,106812965,35,1,Высшее,Состою в браке,2,2,2,1,0,1,от 20000 до 50000 руб.,27000,Ресторанный бизнес/Общественное питание,Специалист,4,15237.1,6,1,0
0,106812966,29,1,Среднее специальное,Гражданский брак,1,1,2,1,1,0,от 20000 до 50000 руб.,10000,Торговля,Работник сферы услуг,24,3399,6,1,0
0,106812967,40,1,Среднее специальное,Состою в браке,2,1,2,1,0,0,от 10000 до 20000 руб.,10000,Здравоохранение,Специалист,228,18882,12,1,0
0,106812968,40,0,Среднее специальное,Не состоял в браке,2,1,2,1,0,0,свыше 50000 руб.,30000,Торговля,Специалист,7,16398,12,1,0
0,106812970,54,1,Неоконченное высшее,Состою в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,15000,Торговля,Специалист,108,11200,6,1,0
0,106812971,27,0,Среднее,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,17000,Другие сферы,Работник сферы услуг,48,3000,3,1,1
0,106812972,55,1,Среднее специальное,Состою в браке,2,0,1,2,1,0,от 20000 до 50000 руб.,6500,,,,11691,6,1,0
0,106812973,44,1,Неполное среднее,Не состоял в браке,2,1,2,1,0,0,от 10000 до 20000 руб.,8000,Торговля,Рабочий,10,24650,12,1,0
0,106812974,47,1,Высшее,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,10000,Образование,Специалист,156,14328,6,1,0
0,106812975,58,1,Среднее,Состою в браке,2,0,2,2,0,0,от 10000 до 20000 руб.,12500,Здравоохранение,Рабочий,156,7900,3,1,1
0,106812976,54,1,Среднее специальное,Не состоял в браке,2,0,2,1,0,0,от 10000 до 20000 руб.,20000,Здравоохранение,Рабочий,24,29700,12,1,0
0,106812977,32,1,Среднее,Не состоял в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,15000,Сборочные производства,Специалист,24,9800,12,1,0
0,106812978,41,0,Среднее специальное,Состою в браке,1,1,2,1,0,0,от 10000 до 20000 руб.,10000,Сельское хозяйство,Рабочий,12,14930,9,1,0
0,106812979,36,1,Среднее,Гражданский брак,3,3,2,1,0,0,от 10000 до 20000 руб.,10000,Торговля,Работник сферы услуг,6,29100,12,1,0
0,106812982,49,0,Среднее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,12000,Строительство,Специалист,38,12280,6,1,0
0,106812983,28,1,Среднее специальное,Не состоял в браке,0,0,2,1,1,0,от 10000 до 20000 руб.,10000,Другие сферы,Специалист,96,23297,12,1,0
0,106812985,62,1,Высшее,Состою в браке,0,0,1,2,1,0,от 10000 до 20000 руб.,8000,,,,10490,12,1,0
0,106812986,51,1,Среднее специальное,Состою в браке,0,0,2,2,0,0,от 20000 до 50000 руб.,17000,Информационные услуги,Специалист,384,24000,12,1,0
0,106812987,32,1,Высшее,Состою в браке,2,2,2,1,0,0,от 10000 до 20000 руб.,6000,Образование,Специалист,120,30735,18,1,0
0,106812988,29,1,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 5000 до 10000 руб.,4800,Здравоохранение,Рабочий,6,4180,6,1,0
0,106812989,35,1,Среднее специальное,Не состоял в браке,1,1,2,1,1,0,от 10000 до 20000 руб.,12000,Другие сферы,Рабочий,12,70936.32,7,1,0
0,106812991,60,1,Среднее специальное,Вдовец/Вдова,2,0,1,2,0,0,от 5000 до 10000 руб.,6000,,,,5450,9,1,0
0,106812992,33,1,Высшее,Состою в браке,2,2,2,1,0,1,свыше 50000 руб.,25000,Транспорт,Руководитель высшего звена,30,71400,8,1,0
0,106812993,58,1,Высшее,Состою в браке,2,0,2,2,1,0,от 20000 до 50000 руб.,12000,Здравоохранение,Руководитель среднего звена,60,29900,12,1,0
0,106812994,28,0,Среднее специальное,Состою в браке,0,0,2,1,0,1,от 20000 до 50000 руб.,30000,Торговля,Руководитель высшего звена,60,19700,4,1,0
0,106812995,55,0,Неполное среднее,Состою в браке,0,0,1,2,0,0,от 10000 до 20000 руб.,6500,,,,19781,10,1,0
0,106812996,45,1,Высшее,Состою в браке,0,0,2,1,1,0,свыше 50000 руб.,20000,Торговля,Специалист,84,31415,6,1,0
0,106812997,37,0,Среднее специальное,Разведен(а),1,0,2,1,1,0,от 10000 до 20000 руб.,10000,Другие сферы,Специалист,24,6650,6,1,0
0,106812998,50,1,Среднее специальное,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,7500,Другие сферы,Руководитель среднего звена,36,4026.55,6,1,0
0,106812999,50,1,Среднее,Состою в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,6500,Другие сферы,Рабочий,20,4730,6,1,0
0,106813000,28,1,Высшее,Состою в браке,1,1,2,1,0,0,от 20000 до 50000 руб.,15000,Торговля,Специалист,72,14696,6,1,0
0,106813001,34,0,Высшее,Состою в браке,2,2,2,1,1,0,от 20000 до 50000 руб.,15000,Информационные услуги,Специалист,84,6170,6,1,0
0,106813002,57,1,Среднее,Состою в браке,2,0,1,2,1,0,от 10000 до 20000 руб.,6300,,,,3490,3,1,1
0,106813003,51,0,Среднее специальное,Не состоял в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,25000,Другие сферы,Рабочий,192,14130,6,1,0
0,106813004,43,0,Среднее специальное,Состою в браке,3,2,2,1,0,0,от 5000 до 10000 руб.,6700,Наука,Рабочий,60,17325,6,1,0
0,106813005,54,1,Среднее специальное,Состою в браке,1,0,2,1,1,0,от 20000 до 50000 руб.,22000,Другие сферы,Высококвалифиц. специалист,240,20900,6,1,0
0,106813006,49,0,Неполное среднее,Состою в браке,2,2,2,1,0,0,от 20000 до 50000 руб.,30000,Строительство,Рабочий,6,28162,12,1,0
0,106813007,36,1,Среднее,Не состоял в браке,3,3,2,1,0,0,от 20000 до 50000 руб.,17000,Металлургия/Промышленность/Машиностроение,Специалист,84,18861,10,1,0
0,106813008,38,0,Среднее специальное,Состою в браке,2,2,2,1,0,1,от 20000 до 50000 руб.,25000,ЧОП/Детективная д-ть,Специалист,60,15523,10,1,0
0,106813009,46,0,Среднее специальное,Состою в браке,2,1,2,1,0,1,от 20000 до 50000 руб.,20000,Транспорт,Специалист,36,25000,12,1,0
0,106813010,40,0,Среднее специальное,Состою в браке,0,0,2,1,0,0,от 20000 до 50000 руб.,18000,Энергетика,Специалист,124,10000,6,2,2
0,106813011,31,0,Среднее специальное,Не состоял в браке,0,0,2,1,1,0,от 20000 до 50000 руб.,30000,Торговля,Специалист,36,7299,3,1,1
0,106813012,32,1,Среднее,Не состоял в браке,0,0,2,1,0,0,от 10000 до 20000 руб.,15000,Другие сферы,Специалист,84,10900,3,1,1
0,106813013,36,1,Среднее специальное,Не состоял в браке,2,2,2,1,1,0,от 20000 до 50000 руб.,10000,Здравоохранение,Специалист,180,17380,10,2,2
